epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,76941.2,0.90287,0.5951,0.9416,0.83864,0.76974,0.83011,0.6156,1.07342,0.59554,0.77702,0.000892,0.000892,0.000892
186,77361.8,0.9053,0.59606,0.94218,0.83832,0.76962,0.83011,0.61562,1.07361,0.59545,0.77725,0.0008425,0.0008425,0.0008425
187,77782,0.89621,0.58924,0.93897,0.78878,0.81069,0.83037,0.61561,1.07392,0.59522,0.77735,0.000793,0.000793,0.000793
188,78202.7,0.89384,0.58838,0.93993,0.79255,0.80961,0.83069,0.61575,1.07433,0.59506,0.77733,0.0007435,0.0007435,0.0007435
189,78623.1,0.89728,0.58678,0.93721,0.80191,0.80538,0.83066,0.61606,1.07476,0.59489,0.77744,0.000694,0.000694,0.000694
190,79043.7,0.89283,0.58268,0.93744,0.79276,0.81034,0.83034,0.61622,1.07481,0.59487,0.77753,0.0006445,0.0006445,0.0006445
191,79466.5,0.93326,0.52893,0.90027,0.79424,0.80992,0.83046,0.61603,1.07496,0.59466,0.77743,0.000595,0.000595,0.000595
192,79886.3,0.9193,0.51551,0.89367,0.79455,0.80911,0.8302,0.61635,1.07493,0.59432,0.77767,0.0005455,0.0005455,0.0005455
193,80306.1,0.90816,0.50646,0.89335,0.7949,0.81027,0.83033,0.6159,1.07494,0.59402,0.77763,0.000496,0.000496,0.000496
194,80725.7,0.89892,0.50073,0.89326,0.79592,0.81037,0.83047,0.61613,1.07498,0.59414,0.77773,0.0004465,0.0004465,0.0004465
195,81145.4,0.89637,0.49662,0.88987,0.80461,0.80182,0.82999,0.6175,1.07519,0.59391,0.77781,0.000397,0.000397,0.000397
196,81565.4,0.89399,0.4958,0.88683,0.83254,0.77658,0.82951,0.61798,1.07571,0.59399,0.77806,0.0003475,0.0003475,0.0003475
197,81985.3,0.88885,0.48598,0.88341,0.83458,0.77462,0.82906,0.61794,1.07587,0.59377,0.77806,0.000298,0.000298,0.000298
198,82405,0.88899,0.48698,0.88365,0.83132,0.77715,0.82775,0.61657,1.07572,0.59326,0.77791,0.0002485,0.0002485,0.0002485
199,82827.5,0.87591,0.48259,0.88272,0.83058,0.78186,0.82977,0.61656,1.07574,0.59313,0.77793,0.000199,0.000199,0.000199
200,83248.8,0.87753,0.48181,0.88228,0.82921,0.78198,0.82943,0.61557,1.07582,0.59263,0.77812,0.0001495,0.0001495,0.0001495
