epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,4461,1.36806,0.78754,1.12305,0.75413,0.67693,0.71326,0.38009,1.46019,0.79646,1.19533,0.008218,0.008218,0.008218
20,6320.04,1.37707,0.78565,1.12361,0.74782,0.68319,0.71394,0.38003,1.4552,0.78675,1.18855,0.008119,0.008119,0.008119
21,6449.45,1.36364,0.78173,1.12172,0.75411,0.67301,0.71269,0.3794,1.44207,0.79093,1.18906,0.00802,0.00802,0.00802
22,6607.88,1.36912,0.78759,1.12357,0.77075,0.6798,0.71489,0.38145,1.43849,0.779,1.19204,0.007921,0.007921,0.007921
23,6810.7,1.3561,0.76645,1.11615,0.76319,0.68503,0.71643,0.38227,1.46395,0.76612,1.19461,0.007822,0.007822,0.007822
24,6935.22,1.35525,0.76956,1.11792,0.75251,0.67201,0.71499,0.38491,1.43201,0.77894,1.18597,0.007723,0.007723,0.007723
25,7072.35,1.34374,0.76068,1.11484,0.75512,0.6943,0.72213,0.38805,1.45401,0.77669,1.18383,0.007624,0.007624,0.007624
26,7185.32,1.35179,0.76174,1.11556,0.76104,0.6709,0.72023,0.389,1.42474,0.77378,1.17275,0.007525,0.007525,0.007525
27,8292.58,1.33939,0.75803,1.1111,0.76418,0.69527,0.72407,0.39012,1.42237,0.75802,1.173,0.007426,0.007426,0.007426
28,8440.8,1.33344,0.75557,1.10952,0.77192,0.68519,0.72477,0.38936,1.43209,0.75732,1.17596,0.007327,0.007327,0.007327
29,8592.28,1.33733,0.75389,1.11,0.76836,0.68069,0.72629,0.39353,1.41409,0.757,1.17011,0.007228,0.007228,0.007228
30,8720.83,1.32392,0.74457,1.10301,0.78296,0.68818,0.73202,0.39562,1.42459,0.75726,1.18104,0.007129,0.007129,0.007129
31,8889.38,1.33098,0.74725,1.10831,0.7687,0.68125,0.71961,0.38936,1.4305,0.75168,1.18168,0.00703,0.00703,0.00703
32,9034.84,1.32054,0.73925,1.10152,0.77024,0.69435,0.72809,0.39164,1.42718,0.74396,1.17811,0.006931,0.006931,0.006931
33,9160.46,1.31301,0.73686,1.09903,0.7724,0.69988,0.73602,0.39732,1.41146,0.74135,1.17082,0.006832,0.006832,0.006832
34,9339.39,1.31122,0.73112,1.09806,0.77424,0.69972,0.73062,0.39657,1.4202,0.74219,1.17539,0.006733,0.006733,0.006733
35,9469.7,1.3059,0.73196,1.1001,0.76855,0.68851,0.72498,0.39439,1.42248,0.75104,1.17796,0.006634,0.006634,0.006634
36,9640.23,1.30825,0.72653,1.09434,0.77318,0.68782,0.72619,0.39294,1.41963,0.74112,1.1776,0.006535,0.006535,0.006535
37,9793.02,1.30038,0.71505,1.09532,0.77701,0.69382,0.72708,0.39485,1.41169,0.73679,1.17694,0.006436,0.006436,0.006436
38,9895.02,1.28973,0.71847,1.09087,0.77398,0.69137,0.72831,0.39422,1.41967,0.73632,1.1774,0.006337,0.006337,0.006337
39,11500.7,1.2925,0.7151,1.08712,0.7737,0.69204,0.72965,0.3969,1.40409,0.73517,1.16967,0.006238,0.006238,0.006238
40,11634.1,1.28322,0.70986,1.08473,0.77711,0.6907,0.73145,0.39764,1.41066,0.73261,1.17098,0.006139,0.006139,0.006139
41,11773.8,1.2856,0.70982,1.08867,0.77814,0.69951,0.73518,0.40106,1.4034,0.73065,1.16782,0.00604,0.00604,0.00604
42,11930,1.27802,0.70823,1.08577,0.78081,0.69393,0.73339,0.39918,1.41171,0.73404,1.17282,0.005941,0.005941,0.005941
43,12095.7,1.2793,0.70547,1.08372,0.7772,0.69574,0.73249,0.4006,1.40193,0.73102,1.17367,0.005842,0.005842,0.005842
44,12215.7,1.27832,0.70017,1.08622,0.77924,0.69983,0.73578,0.40276,1.39628,0.72959,1.17388,0.005743,0.005743,0.005743
45,12346.2,1.26832,0.69788,1.08036,0.77595,0.70273,0.7356,0.40201,1.39122,0.7271,1.17176,0.005644,0.005644,0.005644
46,13652,1.26185,0.69249,1.07749,0.76893,0.70818,0.73633,0.40296,1.38825,0.72211,1.1711,0.005545,0.005545,0.005545
47,13800,1.26473,0.69281,1.08038,0.77879,0.7044,0.73857,0.40386,1.38766,0.72264,1.17026,0.005446,0.005446,0.005446
48,13955,1.25829,0.68396,1.07781,0.78306,0.70184,0.73772,0.40395,1.38952,0.72144,1.17066,0.005347,0.005347,0.005347
49,14116.1,1.25789,0.68731,1.0773,0.78748,0.69783,0.73918,0.40442,1.38949,0.72217,1.17077,0.005248,0.005248,0.005248
50,14743.2,1.25526,0.68416,1.07155,0.78338,0.70236,0.73946,0.40543,1.38848,0.72071,1.17078,0.005149,0.005149,0.005149
51,14883.1,1.24777,0.67948,1.07456,0.78377,0.70161,0.73874,0.40581,1.39092,0.71875,1.17192,0.00505,0.00505,0.00505
52,15040.1,1.24164,0.6777,1.06663,0.78273,0.7044,0.73918,0.40578,1.39225,0.71888,1.17384,0.004951,0.004951,0.004951
53,15174.5,1.2393,0.67081,1.06752,0.78168,0.70174,0.73762,0.40551,1.39217,0.71958,1.17412,0.004852,0.004852,0.004852
54,15300,1.23246,0.66897,1.06549,0.78194,0.70284,0.73713,0.40508,1.3958,0.72049,1.17655,0.004753,0.004753,0.004753
55,15447,1.2303,0.66394,1.06507,0.78165,0.70061,0.73555,0.40467,1.39466,0.72017,1.17617,0.004654,0.004654,0.004654
56,15564.9,1.22545,0.66227,1.06276,0.78191,0.6987,0.734,0.40458,1.39528,0.72123,1.17695,0.004555,0.004555,0.004555
57,16848.6,1.23106,0.66117,1.06303,0.78147,0.69961,0.7339,0.40455,1.3946,0.72047,1.17695,0.004456,0.004456,0.004456
58,17130.9,1.22103,0.65902,1.05634,0.78127,0.69847,0.73333,0.40381,1.39581,0.72022,1.17754,0.004357,0.004357,0.004357
59,17281.7,1.20838,0.65086,1.0543,0.78118,0.69839,0.73412,0.40415,1.39555,0.71943,1.17733,0.004258,0.004258,0.004258
60,17450.3,1.22071,0.65407,1.05887,0.78193,0.69998,0.73446,0.40468,1.39539,0.71888,1.17727,0.004159,0.004159,0.004159
61,17605,1.19942,0.64428,1.05148,0.78018,0.70028,0.73424,0.40464,1.39622,0.71816,1.17769,0.00406,0.00406,0.00406
62,17765.2,1.20702,0.64645,1.05625,0.78344,0.70128,0.73576,0.40497,1.39865,0.71862,1.1789,0.003961,0.003961,0.003961
63,17880.4,1.21391,0.64987,1.05059,0.78211,0.7027,0.73528,0.40504,1.39933,0.71764,1.17956,0.003862,0.003862,0.003862
64,18002.2,1.1862,0.63973,1.05007,0.78224,0.70117,0.73492,0.40478,1.3997,0.71622,1.17996,0.003763,0.003763,0.003763
65,18136.5,1.19853,0.6437,1.05,0.78419,0.70007,0.73531,0.40514,1.39964,0.71575,1.17972,0.003664,0.003664,0.003664
66,18263.4,1.1924,0.63616,1.04626,0.7841,0.70007,0.73573,0.40534,1.39972,0.71518,1.17951,0.003565,0.003565,0.003565
67,18411.7,1.18607,0.63336,1.04355,0.78449,0.70139,0.73653,0.4059,1.39974,0.71439,1.17991,0.003466,0.003466,0.003466
68,18550.1,1.18091,0.62369,1.04506,0.78252,0.70321,0.73733,0.40655,1.39897,0.71374,1.17976,0.003367,0.003367,0.003367
69,18667.1,1.18532,0.63043,1.0424,0.78251,0.70428,0.73767,0.40681,1.399,0.71356,1.18023,0.003268,0.003268,0.003268
70,18839.7,1.17006,0.62208,1.0381,0.78338,0.70354,0.73688,0.40672,1.39815,0.71318,1.18001,0.003169,0.003169,0.003169
71,18980.1,1.16972,0.62173,1.03996,0.78273,0.70339,0.73648,0.40673,1.39817,0.71222,1.18047,0.00307,0.00307,0.00307
72,19121.5,1.15731,0.61323,1.03411,0.78257,0.70306,0.73715,0.40702,1.3977,0.71175,1.18062,0.002971,0.002971,0.002971
73,19367,1.16948,0.61652,1.03863,0.7843,0.70091,0.73703,0.40709,1.39862,0.71175,1.18107,0.002872,0.002872,0.002872
74,19527,1.14869,0.61009,1.03418,0.78474,0.70083,0.73708,0.40731,1.39836,0.71175,1.18084,0.002773,0.002773,0.002773
75,170.551,1.15969,0.6116,1.03586,0.78442,0.7002,0.73735,0.40724,1.39862,0.71155,1.18107,0.002674,0.002674,0.002674
76,673.732,1.15667,0.61304,1.03876,0.78302,0.70126,0.73656,0.40732,1.39826,0.71123,1.18104,0.002575,0.002575,0.002575
77,844.432,1.154,0.61077,1.03717,0.78261,0.70199,0.73706,0.40754,1.39782,0.71175,1.18096,0.002476,0.002476,0.002476
78,982.309,1.15182,0.61363,1.03586,0.78364,0.70181,0.73714,0.40774,1.39769,0.71195,1.18133,0.002377,0.002377,0.002377
79,1122.69,1.15073,0.60802,1.03528,0.78548,0.70051,0.73732,0.40757,1.39838,0.71229,1.18174,0.002278,0.002278,0.002278
80,1279.25,1.15674,0.6082,1.03204,0.78382,0.69973,0.73682,0.40777,1.39837,0.71181,1.18217,0.002179,0.002179,0.002179
81,1532.56,1.14608,0.6082,1.02942,0.78399,0.70095,0.73699,0.40793,1.3981,0.71139,1.18228,0.00208,0.00208,0.00208
82,1697.4,1.14286,0.60262,1.02941,0.78367,0.69894,0.73596,0.4081,1.39842,0.7106,1.18286,0.001981,0.001981,0.001981
83,1842.78,1.13702,0.59893,1.02768,0.78476,0.69956,0.73657,0.40817,1.39881,0.71064,1.1833,0.001882,0.001882,0.001882
84,1990.15,1.12947,0.59392,1.02391,0.7864,0.69988,0.73763,0.40846,1.39916,0.71009,1.18362,0.001783,0.001783,0.001783
85,2130.8,1.14104,0.59898,1.02784,0.78741,0.69972,0.73781,0.40851,1.39916,0.70999,1.18382,0.001684,0.001684,0.001684
86,2265.75,1.1246,0.58971,1.02329,0.78802,0.6992,0.73779,0.40859,1.3995,0.7094,1.1841,0.001585,0.001585,0.001585
87,2424.98,1.11697,0.58965,1.02129,0.78855,0.69883,0.73834,0.40871,1.39962,0.70961,1.1847,0.001486,0.001486,0.001486
88,2582.95,1.11073,0.58304,1.01847,0.78982,0.69961,0.73872,0.40908,1.39987,0.70985,1.18494,0.001387,0.001387,0.001387
89,2716.96,1.11113,0.58178,1.01493,0.78881,0.70017,0.73797,0.40915,1.40006,0.70962,1.18511,0.001288,0.001288,0.001288
90,2867.1,1.1106,0.57986,1.01606,0.79095,0.70017,0.73877,0.40955,1.39957,0.71004,1.18513,0.001189,0.001189,0.001189
91,3009.67,1.09173,0.5358,0.99772,0.78941,0.70017,0.73796,0.40936,1.40026,0.71072,1.18559,0.00109,0.00109,0.00109
92,147.468,1.10105,0.57843,1.01585,0.78897,0.7015,0.73857,0.40936,1.40036,0.71089,1.1858,0.000991,0.000991,0.000991
93,299.425,1.0954,0.57556,1.01673,0.7903,0.69994,0.73828,0.40957,1.40029,0.71013,1.18603,0.000892,0.000892,0.000892
94,419.363,1.09411,0.57299,1.0159,0.78981,0.70009,0.73769,0.40938,1.4005,0.71028,1.18632,0.000793,0.000793,0.000793
95,542.022,1.09316,0.57639,1.01427,0.78985,0.70061,0.73798,0.4094,1.40021,0.71005,1.18641,0.000694,0.000694,0.000694
96,1203.96,1.09442,0.57298,1.01528,0.7888,0.69972,0.73725,0.4091,1.40015,0.71026,1.18679,0.000595,0.000595,0.000595
97,1348.56,1.10077,0.57459,1.01245,0.79085,0.69883,0.73782,0.40938,1.40002,0.71028,1.18675,0.000496,0.000496,0.000496
98,1487.41,1.09322,0.57657,1.01131,0.79027,0.69872,0.73745,0.40915,1.40005,0.70995,1.18676,0.000397,0.000397,0.000397
99,1603.72,1.08997,0.57167,1.01109,0.78736,0.6995,0.73729,0.40927,1.4003,0.71005,1.1872,0.000298,0.000298,0.000298
100,1725.03,1.0876,0.5686,1.01011,0.78903,0.69762,0.73759,0.40937,1.40072,0.7102,1.18774,0.000199,0.000199,0.000199
