epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,17463.4,1.25855,0.69066,1.07557,0.7851,0.70985,0.75152,0.42075,1.44384,0.75302,1.1987,0.007624,0.007624,0.007624
62,17618.3,1.24554,0.67934,1.07415,0.78195,0.70985,0.7501,0.42039,1.44433,0.75209,1.20112,0.0075844,0.0075844,0.0075844
63,18568.7,1.25176,0.68024,1.07214,0.78201,0.71587,0.75216,0.42137,1.44399,0.75011,1.1997,0.0075448,0.0075448,0.0075448
64,18706.9,1.24379,0.68026,1.07336,0.77798,0.71697,0.75169,0.42264,1.44499,0.7489,1.20025,0.0075052,0.0075052,0.0075052
65,19282.8,1.24304,0.68008,1.07369,0.78235,0.7163,0.75142,0.42258,1.44342,0.74662,1.20038,0.0074656,0.0074656,0.0074656
66,19429.5,1.2365,0.67339,1.0675,0.7798,0.71731,0.7515,0.42216,1.44277,0.74532,1.20021,0.007426,0.007426,0.007426
67,19586.7,1.23191,0.66811,1.06672,0.77693,0.71931,0.75141,0.42179,1.44181,0.74475,1.1984,0.0073864,0.0073864,0.0073864
68,19734.7,1.22899,0.66816,1.06603,0.77931,0.71686,0.75133,0.42184,1.44067,0.74327,1.19793,0.0073468,0.0073468,0.0073468
69,19920.7,1.22403,0.66073,1.06379,0.77896,0.71932,0.75096,0.42193,1.44218,0.74371,1.19969,0.0073072,0.0073072,0.0073072
70,20053.6,1.2205,0.65654,1.05845,0.77748,0.72065,0.75122,0.42174,1.44152,0.74344,1.19996,0.0072676,0.0072676,0.0072676
71,20209.5,1.21038,0.66218,1.05722,0.77628,0.72061,0.75174,0.42179,1.44189,0.74406,1.20061,0.007228,0.007228,0.007228
72,20356.6,1.21555,0.65701,1.06086,0.77535,0.72292,0.75179,0.42229,1.44117,0.74387,1.20069,0.0071884,0.0071884,0.0071884
73,20510.7,1.21053,0.65047,1.05535,0.7736,0.72294,0.75109,0.42237,1.44149,0.74426,1.20111,0.0071488,0.0071488,0.0071488
74,20657.5,1.21326,0.65578,1.05494,0.77319,0.72465,0.75148,0.42287,1.44217,0.74389,1.20163,0.0071092,0.0071092,0.0071092
75,20818,1.2094,0.64962,1.0553,0.77493,0.72347,0.75261,0.423,1.44256,0.74351,1.20184,0.0070696,0.0070696,0.0070696
76,20975.2,1.20424,0.64945,1.05408,0.77819,0.72332,0.75282,0.42299,1.44326,0.74274,1.20232,0.00703,0.00703,0.00703
77,21134.7,1.2017,0.64333,1.05183,0.77658,0.72332,0.75348,0.42315,1.44315,0.74223,1.20316,0.0069904,0.0069904,0.0069904
78,22851.4,1.19747,0.6422,1.05122,0.77571,0.72354,0.75401,0.42348,1.44311,0.74297,1.20331,0.0069508,0.0069508,0.0069508
79,23009.6,1.18892,0.63582,1.0483,0.77382,0.72385,0.75297,0.42308,1.44325,0.74387,1.204,0.0069112,0.0069112,0.0069112
80,23802.7,1.19306,0.64146,1.05005,0.77092,0.72476,0.7533,0.42352,1.44333,0.74413,1.20446,0.0068716,0.0068716,0.0068716
81,23963.4,1.18054,0.62971,1.04481,0.77176,0.72599,0.75301,0.42372,1.44288,0.74425,1.20396,0.006832,0.006832,0.006832
82,24108.4,1.17009,0.62739,1.04366,0.77234,0.72688,0.75312,0.42361,1.44264,0.74397,1.20401,0.0067924,0.0067924,0.0067924
83,24283.3,1.18269,0.63122,1.04139,0.77173,0.72657,0.75351,0.42388,1.44249,0.74419,1.20412,0.0067528,0.0067528,0.0067528
84,24421.3,1.1671,0.6225,1.03548,0.7701,0.72554,0.75316,0.42405,1.44223,0.74321,1.20423,0.0067132,0.0067132,0.0067132
85,24563.5,1.16717,0.62009,1.04177,0.77134,0.72654,0.753,0.42388,1.44233,0.74231,1.20443,0.0066736,0.0066736,0.0066736
86,24707.7,1.16212,0.61747,1.04014,0.77188,0.72721,0.75302,0.42386,1.4423,0.74165,1.20464,0.006634,0.006634,0.006634
87,24853,1.16566,0.61388,1.03442,0.7729,0.72614,0.75335,0.42423,1.44242,0.74085,1.20476,0.0065944,0.0065944,0.0065944
88,25059.3,1.15194,0.61139,1.03388,0.77088,0.72793,0.75311,0.42449,1.44262,0.74016,1.20481,0.0065548,0.0065548,0.0065548
89,25214.1,1.16049,0.61644,1.03445,0.76846,0.7271,0.75247,0.42473,1.44271,0.73895,1.20495,0.0065152,0.0065152,0.0065152
90,25350.1,1.15038,0.60559,1.0307,0.76758,0.72799,0.75267,0.42492,1.44254,0.73643,1.2052,0.0064756,0.0064756,0.0064756
91,25496.9,1.14107,0.60144,1.03107,0.76877,0.72747,0.75249,0.42493,1.44228,0.73583,1.20539,0.006436,0.006436,0.006436
92,27489.1,1.14009,0.6015,1.03119,0.76758,0.72743,0.7527,0.42486,1.44274,0.73573,1.20599,0.0063964,0.0063964,0.0063964
93,27630.7,1.14746,0.60457,1.02973,0.76848,0.7261,0.75189,0.42527,1.44276,0.7351,1.20632,0.0063568,0.0063568,0.0063568
94,27885.1,1.14482,0.59874,1.02452,0.77026,0.72539,0.75297,0.42556,1.44297,0.73452,1.20657,0.0063172,0.0063172,0.0063172
95,28029.6,1.13219,0.59442,1.02357,0.7702,0.72599,0.75358,0.42605,1.44293,0.7343,1.2069,0.0062776,0.0062776,0.0062776
96,28190.6,1.13382,0.59303,1.02166,0.77176,0.72517,0.75324,0.42623,1.44329,0.73319,1.20712,0.006238,0.006238,0.006238
97,28362.7,1.13525,0.5964,1.02524,0.77218,0.72504,0.75339,0.42628,1.44285,0.73242,1.2073,0.0061984,0.0061984,0.0061984
98,28503.1,1.11983,0.5867,1.02091,0.77276,0.7248,0.75348,0.42643,1.44291,0.73219,1.2081,0.0061588,0.0061588,0.0061588
99,28645.2,1.11102,0.58732,1.01959,0.77553,0.72276,0.75406,0.42644,1.44252,0.7315,1.20815,0.0061192,0.0061192,0.0061192
100,28795.3,1.11452,0.58616,1.01568,0.77685,0.72076,0.75298,0.42633,1.44229,0.73058,1.20803,0.0060796,0.0060796,0.0060796
101,28948.1,1.11774,0.58487,1.01945,0.77705,0.71909,0.75279,0.42662,1.44228,0.7299,1.20843,0.00604,0.00604,0.00604
102,29140.2,1.10432,0.57886,1.01549,0.77664,0.71853,0.75252,0.427,1.44194,0.72941,1.20856,0.0060004,0.0060004,0.0060004
103,29278.9,1.10566,0.57669,1.01197,0.77742,0.71909,0.75224,0.42689,1.44252,0.72881,1.20899,0.0059608,0.0059608,0.0059608
104,29582.2,1.10003,0.57334,1.01236,0.77915,0.71816,0.75221,0.4271,1.44212,0.72838,1.20881,0.0059212,0.0059212,0.0059212
105,29729.8,1.09475,0.57409,1.00896,0.78006,0.71619,0.75099,0.42735,1.44219,0.72805,1.20947,0.0058816,0.0058816,0.0058816
106,29877.6,1.09321,0.57078,1.01094,0.7808,0.71731,0.75171,0.42784,1.44164,0.72777,1.20944,0.005842,0.005842,0.005842
107,30017,1.09716,0.57212,1.00986,0.78074,0.71653,0.75144,0.4279,1.44156,0.7284,1.2095,0.0058024,0.0058024,0.0058024
108,30467.2,1.08602,0.56593,1.00884,0.78017,0.71452,0.75044,0.42798,1.44122,0.72808,1.20966,0.0057628,0.0057628,0.0057628
109,30617.7,1.08756,0.56677,1.00626,0.78181,0.71424,0.75051,0.42811,1.44048,0.72734,1.20976,0.0057232,0.0057232,0.0057232
110,30772.4,1.0843,0.56386,1.00529,0.78102,0.71452,0.75073,0.42836,1.44023,0.72701,1.21004,0.0056836,0.0056836,0.0056836
111,30923.6,1.07836,0.56085,1.00407,0.78341,0.71497,0.75088,0.42837,1.44,0.72637,1.21024,0.005644,0.005644,0.005644
112,31095.2,1.07952,0.56187,1.00329,0.78279,0.71519,0.75084,0.42879,1.43942,0.72598,1.21031,0.0056044,0.0056044,0.0056044
113,31249,1.07799,0.55891,1.00321,0.78386,0.71564,0.75175,0.4289,1.43899,0.72596,1.21046,0.0055648,0.0055648,0.0055648
114,31390.9,1.0681,0.56213,1.00094,0.78486,0.71541,0.75192,0.42891,1.43885,0.72574,1.21091,0.0055252,0.0055252,0.0055252
115,31528.6,1.07442,0.55715,0.99797,0.78501,0.71608,0.75233,0.42907,1.43803,0.72552,1.21084,0.0054856,0.0054856,0.0054856
116,31690.5,1.07164,0.55557,0.99806,0.78561,0.71486,0.75242,0.42924,1.43738,0.72548,1.21082,0.005446,0.005446,0.005446
117,31863.6,1.06471,0.55212,0.99663,0.78402,0.7167,0.75254,0.42948,1.43736,0.72498,1.21153,0.0054064,0.0054064,0.0054064
118,32006.7,1.05453,0.54864,0.99187,0.78341,0.71597,0.75223,0.42961,1.43752,0.72473,1.21191,0.0053668,0.0053668,0.0053668
119,33434.5,1.05813,0.54856,0.99603,0.7833,0.7172,0.75287,0.43008,1.43725,0.72399,1.21272,0.0053272,0.0053272,0.0053272
120,33602.6,1.05782,0.55077,0.99433,0.78318,0.71708,0.75241,0.4302,1.43791,0.72411,1.21349,0.0052876,0.0052876,0.0052876
121,33768.2,1.04824,0.54599,0.99224,0.78406,0.7181,0.75301,0.4306,1.43709,0.72346,1.21346,0.005248,0.005248,0.005248
122,34032.5,1.03332,0.53776,0.98874,0.78466,0.71786,0.75281,0.43096,1.43718,0.72358,1.21437,0.0052084,0.0052084,0.0052084
123,34183.9,1.04786,0.54527,0.99084,0.78594,0.71756,0.75335,0.43095,1.43673,0.72239,1.21452,0.0051688,0.0051688,0.0051688
124,34332.2,1.04094,0.54465,0.9898,0.78622,0.71711,0.75335,0.43135,1.43622,0.72298,1.21452,0.0051292,0.0051292,0.0051292
125,34507.2,1.03275,0.53871,0.98611,0.78803,0.71705,0.75361,0.43144,1.43591,0.72175,1.21484,0.0050896,0.0050896,0.0050896
126,34680.1,1.03236,0.53687,0.98679,0.78995,0.71366,0.75411,0.43202,1.43581,0.72043,1.21516,0.00505,0.00505,0.00505
127,34850.3,1.03755,0.53826,0.98431,0.79089,0.71297,0.75421,0.43246,1.43589,0.71985,1.2156,0.0050104,0.0050104,0.0050104
128,35014,1.02772,0.5336,0.98405,0.79068,0.71252,0.75396,0.43257,1.43537,0.71905,1.21571,0.0049708,0.0049708,0.0049708
129,35168.9,1.0281,0.53283,0.98021,0.78639,0.71675,0.75299,0.43283,1.43456,0.7191,1.21582,0.0049312,0.0049312,0.0049312
130,35329.6,1.02123,0.53278,0.97919,0.78463,0.71646,0.75302,0.43322,1.43411,0.71839,1.21595,0.0048916,0.0048916,0.0048916
131,35478.8,1.0194,0.53101,0.9827,0.78455,0.7163,0.75291,0.43374,1.43336,0.71759,1.21608,0.004852,0.004852,0.004852
132,35618.9,1.01432,0.5263,0.9793,0.78796,0.71408,0.75291,0.43403,1.43257,0.71677,1.21594,0.0048124,0.0048124,0.0048124
133,35786.5,1.01069,0.5256,0.97771,0.78873,0.71452,0.75322,0.43415,1.43167,0.71607,1.21545,0.0047728,0.0047728,0.0047728
134,35948.1,1.0173,0.52834,0.9764,0.78925,0.7143,0.75367,0.43447,1.43129,0.71507,1.21563,0.0047332,0.0047332,0.0047332
135,36082.7,1.00097,0.52112,0.9738,0.78955,0.71528,0.75377,0.43475,1.43129,0.71399,1.21614,0.0046936,0.0046936,0.0046936
136,36524,1.01299,0.52213,0.97668,0.7901,0.71557,0.75412,0.43501,1.43086,0.71338,1.21644,0.004654,0.004654,0.004654
137,36684.3,0.99872,0.51816,0.97168,0.79049,0.71556,0.75437,0.43568,1.42989,0.71255,1.21573,0.0046144,0.0046144,0.0046144
138,36849.3,1.00156,0.51665,0.97073,0.79036,0.71708,0.75466,0.43598,1.42934,0.71208,1.21599,0.0045748,0.0045748,0.0045748
139,36996.8,0.99416,0.51332,0.97231,0.79084,0.7158,0.75478,0.43638,1.42801,0.7117,1.21558,0.0045352,0.0045352,0.0045352
140,38338.7,0.99058,0.51153,0.96767,0.7912,0.71569,0.75461,0.43675,1.42718,0.7109,1.21539,0.0044956,0.0044956,0.0044956
141,38479.2,0.98334,0.51164,0.96744,0.79311,0.71397,0.75402,0.43733,1.42697,0.71056,1.21565,0.004456,0.004456,0.004456
142,38627.3,0.99193,0.51697,0.97184,0.79088,0.71408,0.75362,0.43766,1.42608,0.71001,1.2157,0.0044164,0.0044164,0.0044164
143,38761.9,0.99219,0.51085,0.96762,0.79546,0.71219,0.75367,0.43807,1.42479,0.70927,1.21539,0.0043768,0.0043768,0.0043768
144,39449.5,0.97858,0.50832,0.96706,0.79601,0.71096,0.75438,0.43852,1.42356,0.70943,1.21511,0.0043372,0.0043372,0.0043372
145,39586.3,0.97966,0.50691,0.96754,0.79861,0.71099,0.75477,0.43888,1.42307,0.70881,1.21544,0.0042976,0.0042976,0.0042976
146,39786.6,0.97459,0.50591,0.96378,0.79743,0.71107,0.7547,0.43939,1.42215,0.70869,1.21547,0.004258,0.004258,0.004258
147,39939.3,0.97398,0.5041,0.96162,0.79751,0.71141,0.75506,0.44012,1.42134,0.70761,1.21577,0.0042184,0.0042184,0.0042184
148,40092.8,0.97064,0.50181,0.96229,0.79742,0.71192,0.75526,0.4404,1.41989,0.70737,1.21512,0.0041788,0.0041788,0.0041788
149,40272.8,0.96195,0.50143,0.96244,0.79755,0.71152,0.75554,0.44078,1.41886,0.70645,1.215,0.0041392,0.0041392,0.0041392
150,40431.6,0.9669,0.4998,0.9602,0.79978,0.71085,0.75609,0.44134,1.41831,0.70567,1.21506,0.0040996,0.0040996,0.0040996
151,40582.1,0.95888,0.49577,0.95967,0.80139,0.71107,0.75648,0.44199,1.41733,0.70534,1.21496,0.00406,0.00406,0.00406
152,40733.9,0.94829,0.49326,0.95806,0.80307,0.70983,0.75737,0.44234,1.41622,0.70508,1.21473,0.0040204,0.0040204,0.0040204
153,40891.5,0.95422,0.49566,0.95692,0.80347,0.70892,0.7568,0.44268,1.41549,0.70472,1.21518,0.0039808,0.0039808,0.0039808
154,41051.2,0.94737,0.49448,0.95518,0.80344,0.71014,0.7573,0.4433,1.41511,0.70455,1.21509,0.0039412,0.0039412,0.0039412
155,41206.9,0.93862,0.48769,0.95341,0.80553,0.71007,0.75805,0.44372,1.41459,0.70471,1.21558,0.0039016,0.0039016,0.0039016
156,41376.8,0.94625,0.49153,0.95539,0.80601,0.71063,0.75863,0.44436,1.41383,0.70404,1.21567,0.003862,0.003862,0.003862
157,41540.9,0.9408,0.48773,0.95491,0.80636,0.71085,0.75864,0.44468,1.41283,0.70294,1.21554,0.0038224,0.0038224,0.0038224
158,41683,0.94366,0.49079,0.95973,0.80672,0.71071,0.7589,0.44503,1.41191,0.70279,1.21538,0.0037828,0.0037828,0.0037828
159,42559.6,0.93876,0.48738,0.95062,0.80742,0.71041,0.75885,0.44561,1.4105,0.70255,1.21506,0.0037432,0.0037432,0.0037432
160,42701.6,0.93368,0.48397,0.94975,0.80808,0.70963,0.7589,0.44583,1.40993,0.70247,1.21504,0.0037036,0.0037036,0.0037036
161,42840.6,0.93431,0.48201,0.94956,0.80931,0.7095,0.75942,0.44656,1.40916,0.70175,1.21499,0.003664,0.003664,0.003664
162,44803.6,0.93586,0.48481,0.95046,0.81038,0.70929,0.7595,0.44672,1.40886,0.70118,1.21524,0.0036244,0.0036244,0.0036244
163,44936.2,0.92321,0.47665,0.94609,0.81121,0.70923,0.76025,0.44733,1.40774,0.70052,1.215,0.0035848,0.0035848,0.0035848
164,45092.6,0.91733,0.47384,0.94344,0.81487,0.70688,0.76171,0.44811,1.40633,0.69966,1.21432,0.0035452,0.0035452,0.0035452
165,45271.1,0.92536,0.47735,0.94614,0.81606,0.70708,0.76204,0.44895,1.40518,0.69979,1.21471,0.0035056,0.0035056,0.0035056
166,45430.1,0.92265,0.47794,0.94754,0.81684,0.70718,0.76233,0.44941,1.40477,0.69918,1.21541,0.003466,0.003466,0.003466
167,46967,0.91138,0.47462,0.94317,0.8175,0.70751,0.76256,0.45,1.40347,0.69893,1.21506,0.0034264,0.0034264,0.0034264
168,47122.5,0.91194,0.47199,0.94208,0.81852,0.70573,0.76229,0.45015,1.40231,0.69896,1.21492,0.0033868,0.0033868,0.0033868
169,47964.5,0.9149,0.47239,0.94538,0.81929,0.70543,0.76286,0.45088,1.40109,0.69887,1.21441,0.0033472,0.0033472,0.0033472
170,48122.3,0.91293,0.47287,0.94025,0.82045,0.70488,0.76296,0.45131,1.40041,0.69845,1.21465,0.0033076,0.0033076,0.0033076
171,48264.7,0.90128,0.46938,0.93823,0.81982,0.70618,0.76319,0.45182,1.39961,0.69859,1.21468,0.003268,0.003268,0.003268
172,48428,0.89526,0.46654,0.93636,0.8236,0.70518,0.76345,0.45216,1.39857,0.6988,1.21467,0.0032284,0.0032284,0.0032284
173,48584.4,0.89545,0.46663,0.93567,0.82097,0.70737,0.76319,0.45235,1.3976,0.69814,1.21446,0.0031888,0.0031888,0.0031888
174,48728.6,0.8924,0.4652,0.93885,0.82089,0.70729,0.7633,0.45284,1.39614,0.69838,1.214,0.0031492,0.0031492,0.0031492
175,48879.4,0.89365,0.46477,0.93851,0.82194,0.70629,0.76337,0.45297,1.39569,0.69872,1.21417,0.0031096,0.0031096,0.0031096
176,49030.2,0.89495,0.46403,0.93719,0.82209,0.7074,0.76389,0.45383,1.39474,0.69932,1.21423,0.00307,0.00307,0.00307
177,49178.7,0.88468,0.45911,0.93343,0.82192,0.70732,0.76446,0.4541,1.3937,0.6995,1.21416,0.0030304,0.0030304,0.0030304
178,49329.2,0.88204,0.45834,0.9328,0.8225,0.7064,0.764,0.45479,1.39221,0.69947,1.21405,0.0029908,0.0029908,0.0029908
179,49473.3,0.88286,0.45849,0.93507,0.82337,0.70618,0.76407,0.45536,1.39117,0.69973,1.21375,0.0029512,0.0029512,0.0029512
180,49616.2,0.87517,0.45385,0.93069,0.82333,0.70629,0.76398,0.45569,1.3899,0.69945,1.21374,0.0029116,0.0029116,0.0029116
181,49780.7,0.87652,0.45513,0.93217,0.8245,0.70573,0.76416,0.45609,1.38919,0.6996,1.21387,0.002872,0.002872,0.002872
182,49925.6,0.87886,0.45747,0.93254,0.82394,0.70578,0.76426,0.45674,1.38836,0.69938,1.21404,0.0028324,0.0028324,0.0028324
183,50099.1,0.8721,0.45466,0.93099,0.82471,0.70607,0.76505,0.45717,1.38737,0.69965,1.21402,0.0027928,0.0027928,0.0027928
184,50267.8,0.86898,0.44943,0.92852,0.82685,0.70607,0.76522,0.45739,1.38673,0.69989,1.21433,0.0027532,0.0027532,0.0027532
185,50562.1,0.86716,0.45318,0.92695,0.82579,0.7064,0.76523,0.4579,1.38553,0.70028,1.21421,0.0027136,0.0027136,0.0027136
